loc_num,population,county_city,loc_type,ramp_int
2680,5.0,1952,intersection,6.0
2681,2.0,2102,ramp,2.0
2682,4.0,3301,ramp,3.0
2683,4.0,1938,ramp,3.0
2684,4.0,1913,ramp,2.0
2685,3.0,3601,ramp,1.0
2686,1.0,4704,intersection,5.0
2687,2.0,3106,highway,
2688,9.0,3100,ramp,1.0
2689,5.0,1947,ramp,3.0
2690,1.0,1973,ramp,4.0
2691,5.0,3450,ramp,3.0
2692,4.0,3029,ramp,4.0
2693,9.0,1100,intersection,6.0
2694,6.0,3706,intersection,6.0
2695,6.0,3004,ramp,3.0
2696,1.0,301,intersection,5.0
2697,3.0,102,ramp,1.0
2698,1.0,3102,intersection,6.0
2699,1.0,304,,8.0
2700,1.0,301,,8.0
2701,1.0,301,intersection,6.0
2702,1.0,304,intersection,5.0
2703,2.0,4580,intersection,5.0
2704,2.0,302,intersection,5.0
2705,2.0,302,highway,7.0
2706,4.0,711,ramp,4.0
2707,4.0,790,ramp,1.0
2708,2.0,5008,intersection,5.0
2709,2.0,303,highway,7.0
2710,2.0,303,,8.0
2711,4.0,405,highway,
2712,1.0,305,highway,7.0
2713,1.0,305,,8.0
2714,3.0,2401,ramp,2.0
2715,4.0,1503,ramp,2.0
2716,3.0,1002,intersection,6.0
2717,1.0,3102,intersection,5.0
2718,3.0,3006,ramp,1.0
2719,3.0,4004,ramp,2.0
2720,2.0,2803,intersection,6.0
2721,9.0,4500,ramp,3.0
2722,6.0,704,ramp,3.0
2723,2.0,4501,ramp,2.0
2724,3.0,2908,intersection,6.0
2725,1.0,4105,intersection,6.0
2726,4.0,3618,ramp,1.0
2727,5.0,5601,ramp,3.0
2728,6.0,3616,ramp,2.0
2729,4.0,3605,ramp,2.0
2730,3.0,1966,,
2731,2.0,4708,ramp,3.0
2732,3.0,1961,ramp,4.0
2733,4.0,5405,ramp,2.0
2734,4.0,4801,ramp,4.0
2735,2.0,4212,ramp,1.0
2736,5.0,1959,ramp,3.0
2737,4.0,2706,ramp,3.0
2738,3.0,1603,intersection,6.0
2739,9.0,2700,ramp,3.0
2740,6.0,1920,ramp,3.0
2741,3.0,5401,,
2742,4.0,108,ramp,3.0
2743,2.0,4118,ramp,3.0
2744,4.0,2710,ramp,2.0
2745,4.0,1939,ramp,1.0
2746,2.0,2902,highway,
2747,3.0,1921,ramp,1.0
2748,4.0,3640,ramp,3.0
2749,2.0,4902,ramp,1.0
2750,9.0,600,ramp,3.0
2751,5.0,3022,ramp,3.0
2752,2.0,4580,ramp,2.0
2753,3.0,1801,highway,
2754,4.0,4805,ramp,1.0
2755,3.0,4802,intersection,6.0
2756,2.0,1993,ramp,4.0
2757,2.0,4709,ramp,1.0
2758,5.0,3705,intersection,6.0
2759,2.0,1207,,
2760,3.0,2303,intersection,5.0
2761,3.0,1205,ramp,4.0
2762,2.0,4901,highway,
2763,2.0,403,intersection,6.0
2764,5.0,1915,ramp,3.0
2765,5.0,5007,ramp,1.0
2766,4.0,3618,ramp,3.0
2767,4.0,3011,ramp,4.0
2768,2.0,4201,intersection,5.0
2769,2.0,1004,ramp,2.0
2770,9.0,1700,ramp,2.0
2771,4.0,5001,ramp,4.0
2772,4.0,5606,ramp,1.0
2773,3.0,1601,,
2774,3.0,1601,intersection,5.0
2775,2.0,5408,intersection,5.0
2776,3.0,1603,ramp,1.0
2777,5.0,3611,ramp,4.0
2778,2.0,1008,ramp,4.0
2779,2.0,602,ramp,4.0
2780,9.0,5300,intersection,6.0
2781,3.0,2404,ramp,4.0
2782,2.0,501,intersection,6.0
2783,5.0,1001,ramp,2.0
2784,5.0,3602,ramp,3.0
2785,9.0,3000,intersection,6.0
2786,1.0,401,highway,
2787,2.0,1207,ramp,2.0
2788,2.0,1207,ramp,4.0
2789,9.0,3500,intersection,6.0
2790,3.0,3101,ramp,3.0
2791,3.0,4903,ramp,2.0
2792,1.0,401,,8.0
2793,4.0,3342,intersection,5.0
2794,3.0,2908,ramp,1.0
2795,5.0,402,,8.0
2796,5.0,402,highway,7.0
2797,2.0,403,highway,7.0
2798,2.0,403,,8.0
2799,9.0,4800,intersection,6.0
2800,3.0,404,highway,7.0
2801,3.0,404,,8.0
2802,3.0,404,ramp,1.0
2803,4.0,405,,8.0
2804,4.0,405,intersection,5.0
2805,4.0,405,highway,7.0
2806,4.0,1970,ramp,1.0
2807,4.0,3301,intersection,5.0
2808,2.0,2901,ramp,2.0
2809,6.0,1950,ramp,3.0
2810,5.0,1001,ramp,1.0
2811,5.0,3782,ramp,3.0
2812,3.0,2707,intersection,6.0
2813,9.0,5800,ramp,4.0
2814,6.0,3315,intersection,5.0
2815,5.0,1965,ramp,3.0
2816,2.0,5702,intersection,6.0
2817,3.0,1991,ramp,2.0
2818,5.0,3447,ramp,2.0
2819,3.0,1968,ramp,2.0
2820,3.0,2104,ramp,2.0
2821,4.0,3312,ramp,1.0
2822,4.0,1936,ramp,3.0
2823,4.0,5703,ramp,3.0
2824,9.0,2800,ramp,3.0
2825,5.0,1947,ramp,2.0
2826,3.0,1509,ramp,4.0
2827,2.0,104,intersection,6.0
2828,2.0,3103,ramp,2.0
2829,5.0,3712,ramp,3.0
2830,5.0,5407,ramp,2.0
2831,5.0,701,ramp,3.0
2832,9.0,4700,ramp,3.0
2833,9.0,5200,ramp,3.0
2834,1.0,1934,ramp,5.0
2835,3.0,2105,ramp,4.0
2836,2.0,1993,ramp,2.0
2837,2.0,2902,ramp,1.0
2838,2.0,1004,ramp,4.0
2839,4.0,4214,ramp,3.0
2840,9.0,4300,ramp,3.0
2841,6.0,5608,intersection,5.0
2842,3.0,2711,highway,
2843,4.0,3312,intersection,6.0
2844,3.0,2711,intersection,5.0
2845,6.0,1992,ramp,1.0
2846,2.0,2403,intersection,6.0
2847,3.0,1509,intersection,6.0
2848,5.0,3105,ramp,3.0
2849,3.0,2303,highway,
2850,5.0,3705,intersection,5.0
2851,9.0,2500,intersection,6.0
2852,9.0,400,ramp,4.0
2853,3.0,2105,intersection,5.0
2854,3.0,3306,intersection,5.0
2855,5.0,3040,ramp,2.0
2856,3.0,2704,,
2857,4.0,1503,ramp,1.0
2858,9.0,2300,intersection,6.0
2859,2.0,501,,8.0
2860,2.0,501,highway,7.0
2861,5.0,4303,intersection,5.0
2862,3.0,1921,ramp,3.0
2863,3.0,2705,ramp,1.0
2864,4.0,1602,intersection,6.0
2865,4.0,1936,ramp,4.0
2866,2.0,2111,intersection,5.0
2867,4.0,3342,ramp,3.0
2868,4.0,1905,ramp,3.0
2869,6.0,1922,ramp,3.0
2870,2.0,1003,intersection,6.0
2871,3.0,4802,ramp,4.0
2872,5.0,701,intersection,5.0
2873,9.0,5100,ramp,4.0
2874,4.0,4127,intersection,5.0
2875,2.0,1701,ramp,1.0
2876,9.0,5800,ramp,3.0
2877,4.0,4008,ramp,2.0
2878,5.0,3609,ramp,3.0
2879,2.0,5404,intersection,6.0
2880,1.0,4105,ramp,4.0
2881,1.0,5802,intersection,6.0
2882,2.0,1008,intersection,5.0
2883,3.0,2712,ramp,4.0
2884,5.0,4113,ramp,5.0
2885,4.0,3903,intersection,5.0
2886,5.0,2406,ramp,2.0
2887,7.0,3313,intersection,6.0
2888,3.0,792,ramp,2.0
2889,3.0,2105,highway,
2890,4.0,3325,ramp,4.0
2891,3.0,1015,ramp,1.0
2892,5.0,4908,ramp,3.0
2893,4.0,3720,ramp,3.0
2894,3.0,1603,ramp,2.0
2895,2.0,3606,ramp,2.0
2896,2.0,3606,ramp,3.0
2897,3.0,4110,ramp,4.0
2898,2.0,2501,highway,
2899,4.0,790,ramp,3.0
2900,4.0,3640,intersection,5.0
2901,3.0,2712,ramp,1.0
2902,9.0,2600,ramp,1.0
2903,3.0,3783,ramp,2.0
2904,9.0,4200,ramp,3.0
2905,2.0,5702,ramp,4.0
2906,2.0,4306,ramp,4.0
2907,5.0,3017,ramp,3.0
2908,1.0,4703,highway,
2909,2.0,2501,intersection,5.0
2910,9.0,1500,intersection,4.0
2911,4.0,1918,intersection,6.0
2912,3.0,2303,ramp,2.0
2913,4.0,2106,ramp,3.0
2914,5.0,3040,ramp,1.0
2915,2.0,1102,ramp,4.0
2916,9.0,2600,intersection,6.0
2917,2.0,5402,intersection,6.0
2918,2.0,4306,ramp,2.0
2919,2.0,1007,intersection,6.0
2920,2.0,1102,intersection,6.0
2921,2.0,4709,ramp,4.0
2922,4.0,5606,intersection,6.0
2923,5.0,3016,ramp,1.0
2924,4.0,4006,ramp,2.0
2925,4.0,3720,ramp,2.0
2926,3.0,1690,,
2927,2.0,601,,8.0
2928,2.0,601,highway,7.0
2929,5.0,3611,ramp,3.0
2930,9.0,4400,ramp,3.0
2931,2.0,602,highway,7.0
2932,2.0,602,,8.0
2933,2.0,602,intersection,5.0
2934,5.0,3781,intersection,5.0
2935,5.0,1926,ramp,3.0
2936,4.0,1506,intersection,6.0
2937,4.0,5102,ramp,4.0
2938,2.0,4118,ramp,4.0
2939,9.0,2500,intersection,5.0
2940,3.0,3402,intersection,5.0
2941,5.0,3024,ramp,3.0
2942,5.0,113,ramp,3.0
2943,4.0,3311,ramp,1.0
2944,3.0,1601,intersection,6.0
2945,1.0,305,,
2946,3.0,4205,intersection,6.0
2947,1.0,1204,highway,
2948,3.0,2705,ramp,2.0
2949,9.0,5700,ramp,5.0
2950,4.0,1980,intersection,5.0
2951,4.0,1980,highway,
2952,2.0,4804,ramp,1.0
2953,2.0,4005,ramp,2.0
2954,1.0,1307,highway,
2955,1.0,4601,,
2956,5.0,3003,ramp,3.0
2957,3.0,1903,ramp,3.0
2958,2.0,2102,ramp,3.0
2959,4.0,1918,intersection,5.0
2960,4.0,3342,ramp,2.0
2961,4.0,108,ramp,2.0
2962,4.0,791,ramp,3.0
2963,9.0,200,intersection,6.0
2964,3.0,3013,ramp,3.0
2965,5.0,3781,ramp,3.0
2966,5.0,3708,intersection,6.0
2967,4.0,3048,highway,
2968,2.0,1008,ramp,2.0
2969,4.0,1602,ramp,2.0
2970,9.0,800,ramp,1.0
2971,5.0,5007,ramp,2.0
2972,3.0,1961,ramp,2.0
2973,4.0,4315,ramp,3.0
2974,3.0,1923,intersection,6.0
2975,4.0,405,intersection,6.0
2976,4.0,3049,ramp,4.0
2977,2.0,4306,ramp,3.0
2978,1.0,1307,,
2979,2.0,1006,highway,
2980,1.0,1307,intersection,5.0
2981,4.0,3104,intersection,5.0
2982,6.0,1949,intersection,5.0
2983,4.0,1602,ramp,3.0
2984,3.0,3306,highway,
2985,5.0,1956,ramp,3.0
2986,3.0,734,,8.0
2987,4.0,791,,8.0
2988,3.0,792,,8.0
2989,3.0,715,,8.0
2990,4.0,790,,8.0
2991,3.0,734,highway,7.0
2992,3.0,734,ramp,4.0
2993,3.0,792,ramp,4.0
2994,3.0,734,intersection,6.0
2995,3.0,734,ramp,2.0
2996,5.0,701,,8.0
2997,5.0,701,highway,7.0
2998,3.0,702,,8.0
2999,3.0,702,highway,7.0
3000,4.0,3640,ramp,2.0
3001,4.0,4102,ramp,3.0
3002,3.0,703,,8.0
3003,3.0,706,ramp,4.0
3004,6.0,704,,8.0
3005,6.0,704,highway,7.0
3006,3.0,705,highway,7.0
3007,3.0,705,,8.0
3008,4.0,3325,ramp,3.0
3009,3.0,706,,8.0
3010,3.0,706,intersection,5.0
3011,3.0,706,highway,7.0
3012,3.0,4002,highway,
3013,3.0,707,,8.0
3014,4.0,5102,ramp,3.0
3015,5.0,708,,8.0
3016,5.0,708,highway,7.0
3017,4.0,709,,8.0
3018,5.0,710,,8.0
3019,5.0,710,highway,7.0
3020,4.0,711,,8.0
3021,4.0,711,ramp,3.0
3022,5.0,712,,8.0
3023,5.0,712,highway,7.0
3024,2.0,713,,8.0
3025,4.0,714,,8.0
3026,3.0,716,,8.0
3027,5.0,402,ramp,5.0
3028,6.0,1992,ramp,3.0
3029,4.0,3311,ramp,2.0
3030,1.0,2709,ramp,1.0
3031,4.0,5690,ramp,3.0
3032,9.0,1800,ramp,4.0
3033,4.0,2002,ramp,3.0
3034,1.0,305,highway,
3035,2.0,4201,intersection,6.0
3036,5.0,3016,intersection,5.0
3037,1.0,4705,intersection,5.0
3038,9.0,400,ramp,3.0
3039,1.0,3502,highway,
3040,4.0,1503,ramp,3.0
3041,3.0,3402,intersection,6.0
3042,4.0,4120,ramp,1.0
3043,4.0,1916,highway,
3044,5.0,5407,ramp,3.0
3045,2.0,1904,,
3046,9.0,800,ramp,4.0
3047,2.0,2703,ramp,1.0
3048,4.0,4305,ramp,2.0
3049,4.0,711,ramp,2.0
3050,3.0,1015,intersection,6.0
3051,3.0,3305,ramp,1.0
3052,2.0,3106,ramp,4.0
3053,4.0,3307,ramp,2.0
3054,3.0,3601,ramp,3.0
3055,5.0,710,intersection,5.0
3056,3.0,1205,highway,
3057,5.0,3619,ramp,3.0
3058,4.0,3048,ramp,1.0
3059,2.0,801,,8.0
3060,2.0,801,highway,7.0
3061,1.0,4702,ramp,4.0
3062,5.0,5701,ramp,3.0
3063,6.0,3009,intersection,6.0
3064,3.0,3302,intersection,6.0
3065,2.0,602,ramp,1.0
3066,2.0,4901,intersection,6.0
3067,2.0,4580,ramp,4.0
3068,2.0,4706,intersection,5.0
3069,4.0,3903,ramp,3.0
3070,1.0,2302,highway,
3071,3.0,4903,ramp,3.0
3072,4.0,5405,ramp,1.0
3073,3.0,4002,intersection,6.0
3074,3.0,2404,ramp,1.0
3075,1.0,2702,intersection,6.0
3076,1.0,2702,highway,
3077,1.0,2702,intersection,5.0
3078,1.0,2702,,
3079,3.0,1601,highway,
3080,2.0,104,ramp,3.0
3081,2.0,5008,intersection,6.0
3082,4.0,3707,ramp,1.0
3083,3.0,3783,ramp,4.0
3084,1.0,1504,,
3085,1.0,4705,highway,
3086,2.0,901,ramp,2.0
3087,5.0,1906,intersection,5.0
3088,5.0,3105,intersection,6.0
3089,3.0,1690,highway,
3090,6.0,1953,intersection,6.0
3091,5.0,3016,intersection,6.0
3092,3.0,705,ramp,1.0
3093,6.0,2708,ramp,3.0
3094,4.0,1503,intersection,6.0
3095,5.0,3490,,
3096,2.0,901,highway,7.0
3097,2.0,901,,8.0
3098,3.0,902,highway,7.0
3099,3.0,902,,8.0
3100,4.0,3011,ramp,2.0
3101,2.0,5201,highway,
3102,9.0,3500,ramp,3.0
3103,3.0,1015,intersection,5.0
3104,5.0,3490,ramp,4.0
3105,2.0,4708,intersection,5.0
3106,2.0,5403,ramp,4.0
3107,1.0,4601,highway,
3108,2.0,3106,ramp,2.0
3109,3.0,3690,ramp,1.0
3110,5.0,3490,ramp,1.0
3111,2.0,1993,ramp,1.0
3112,4.0,5405,ramp,3.0
3113,3.0,102,ramp,2.0
3114,2.0,2402,intersection,6.0
3115,5.0,3490,highway,
3116,2.0,2703,highway,
3117,6.0,5608,intersection,6.0
3118,2.0,302,highway,
3119,2.0,302,,
3120,5.0,5007,intersection,5.0
3121,3.0,3306,ramp,4.0
3122,2.0,5003,highway,
3123,4.0,4904,intersection,5.0
3124,2.0,1009,,8.0
3125,2.0,1010,,8.0
3126,2.0,1014,,8.0
3127,2.0,1009,highway,7.0
3128,5.0,1001,,8.0
3129,5.0,1001,highway,7.0
3130,3.0,1002,,8.0
3131,3.0,1002,highway,7.0
3132,4.0,3318,ramp,1.0
3133,2.0,1003,,8.0
3134,2.0,1003,highway,7.0
3135,2.0,1004,,8.0
3136,7.0,1005,,8.0
3137,7.0,1005,highway,7.0
3138,2.0,1006,intersection,5.0
3139,2.0,1006,,8.0
3140,2.0,1006,highway,7.0
3141,2.0,1007,highway,7.0
3142,2.0,1007,,8.0
3143,2.0,1008,,8.0
3144,2.0,1008,highway,7.0
3145,2.0,4119,highway,
3146,2.0,4119,intersection,5.0
3147,3.0,1011,,8.0
3148,3.0,1012,,8.0
3149,4.0,4111,ramp,1.0
3150,3.0,1013,,8.0
3151,3.0,1015,,8.0
3152,3.0,1015,highway,7.0
3153,2.0,5201,ramp,4.0
3154,3.0,4802,ramp,1.0
3155,1.0,2302,intersection,5.0
3156,5.0,2802,ramp,3.0
3157,2.0,1101,intersection,6.0
3158,2.0,2701,highway,
3159,3.0,1690,intersection,5.0
3160,2.0,5201,ramp,2.0
3161,2.0,4706,ramp,4.0
3162,2.0,1511,highway,
3163,3.0,1961,ramp,1.0
3164,3.0,3303,ramp,3.0
3165,3.0,3904,ramp,3.0
3166,3.0,4108,ramp,4.0
3167,2.0,2402,highway,
3168,5.0,3490,ramp,2.0
3169,2.0,3606,ramp,1.0
3170,2.0,4709,ramp,3.0
3171,5.0,1952,intersection,5.0
3172,2.0,1303,intersection,5.0
3173,9.0,2600,ramp,4.0
3174,2.0,4501,ramp,3.0
3175,1.0,3102,ramp,2.0
3176,2.0,1101,,8.0
3177,2.0,1101,highway,7.0
3178,2.0,1102,,8.0
3179,2.0,1102,highway,7.0
3180,1.0,1911,,
3181,9.0,3500,ramp,4.0
3182,4.0,3020,ramp,3.0
3183,2.0,1967,ramp,4.0
3184,2.0,4580,intersection,6.0
3185,4.0,2710,ramp,4.0
3186,2.0,1701,highway,
3187,4.0,1980,intersection,6.0
3188,3.0,4108,ramp,1.0
3189,4.0,4120,ramp,3.0
3190,4.0,3104,ramp,3.0
3191,1.0,1932,intersection,5.0
3192,4.0,5606,ramp,4.0
3193,3.0,4401,ramp,3.0
3194,4.0,3045,ramp,3.0
3195,3.0,705,ramp,3.0
3196,3.0,1927,highway,
3197,3.0,1690,intersection,6.0
3198,3.0,5202,ramp,2.0
3199,5.0,3025,ramp,3.0
3200,4.0,3048,ramp,2.0
3201,4.0,3048,ramp,3.0
3202,2.0,4103,ramp,1.0
3203,4.0,3780,intersection,6.0
3204,5.0,2406,ramp,3.0
3205,3.0,705,ramp,2.0
3206,2.0,3106,ramp,3.0
3207,2.0,1101,ramp,2.0
3208,3.0,1205,ramp,3.0
3209,3.0,1507,ramp,4.0
3210,3.0,1923,ramp,4.0
3211,2.0,1102,ramp,2.0
3212,3.0,792,ramp,3.0
3213,3.0,1201,,8.0
3214,3.0,1201,highway,7.0
3215,4.0,1203,,8.0
3216,4.0,1203,highway,7.0
3217,1.0,1204,,8.0
3218,3.0,1205,,8.0
3219,4.0,3018,ramp,3.0
3220,2.0,1207,,8.0
3221,1.0,4704,highway,
3222,4.0,4008,ramp,3.0
3223,4.0,1916,ramp,4.0
3224,2.0,1505,ramp,2.0
3225,3.0,1989,ramp,3.0
3226,3.0,1201,ramp,3.0
3227,3.0,1509,ramp,2.0
3228,4.0,4904,ramp,3.0
3229,5.0,1954,ramp,2.0
3230,4.0,4111,ramp,4.0
3231,2.0,4005,ramp,3.0
3232,3.0,2705,intersection,5.0
3233,3.0,1301,highway,7.0
3234,3.0,1301,,8.0
3235,4.0,1302,highway,7.0
3236,4.0,1302,,8.0
3237,1.0,304,intersection,6.0
3238,9.0,1100,ramp,1.0
3239,4.0,1304,,8.0
3240,4.0,1304,highway,7.0
3241,2.0,1305,,8.0
3242,2.0,1305,highway,7.0
3243,2.0,1306,highway,7.0
3244,2.0,1306,,8.0
3245,3.0,4108,ramp,2.0
3246,3.0,2303,ramp,3.0
3247,3.0,102,ramp,3.0
3248,2.0,1701,ramp,3.0
3249,2.0,602,ramp,3.0
3250,3.0,734,ramp,1.0
3251,5.0,1947,ramp,4.0
3252,2.0,2110,ramp,4.0
3253,2.0,4706,ramp,2.0
3254,2.0,4708,ramp,1.0
3255,2.0,1401,,8.0
3256,2.0,1401,highway,7.0
3257,2.0,1101,ramp,1.0
3258,3.0,1940,ramp,1.0
3259,3.0,3703,ramp,4.0
3260,2.0,4709,intersection,6.0
3261,4.0,2106,intersection,5.0
3262,5.0,1954,ramp,4.0
3263,2.0,3336,ramp,3.0
3264,3.0,2105,ramp,1.0
3265,5.0,3621,ramp,2.0
3266,1.0,2709,ramp,2.0
3267,3.0,3402,ramp,3.0
3268,2.0,1701,intersection,5.0
3269,3.0,4108,intersection,6.0
3270,4.0,1937,highway,
3271,4.0,1936,intersection,5.0
3272,2.0,4003,intersection,6.0
3273,3.0,1510,,8.0
3274,3.0,1509,,8.0
3275,3.0,1510,highway,7.0
3276,3.0,1509,highway,7.0
3277,1.0,1504,,8.0
3278,3.0,1501,,8.0
3279,3.0,1501,highway,7.0
3280,6.0,1502,,8.0
3281,6.0,1502,highway,7.0
3282,4.0,1503,,8.0
3283,4.0,1503,highway,7.0
3284,3.0,2705,ramp,3.0
3285,2.0,1505,,8.0
3286,4.0,1506,highway,7.0
3287,4.0,1506,,8.0
3288,3.0,1507,,8.0
3289,3.0,1507,highway,7.0
3290,2.0,1508,,8.0
3291,2.0,1508,highway,7.0
3292,2.0,1511,,8.0
3293,2.0,1511,intersection,6.0
3294,1.0,1515,,8.0
3295,1.0,4705,intersection,6.0
3296,5.0,3621,ramp,4.0
3297,5.0,4204,ramp,3.0
3298,2.0,3920,ramp,3.0
3299,3.0,1012,intersection,5.0
3300,9.0,5500,ramp,4.0
3301,4.0,5703,intersection,6.0
3302,5.0,3609,ramp,2.0
3303,3.0,1690,,8.0
3304,3.0,1690,highway,7.0
3305,3.0,1601,,8.0
3306,3.0,1601,highway,7.0
3307,4.0,1602,,8.0
3308,4.0,1602,highway,7.0
3309,3.0,1603,,8.0
3310,3.0,1603,highway,7.0
3311,2.0,4708,ramp,4.0
3312,2.0,4118,ramp,2.0
3313,3.0,2712,ramp,3.0
3314,3.0,5801,ramp,2.0
3315,2.0,4119,intersection,6.0
3316,3.0,2404,ramp,2.0
3317,2.0,5603,ramp,2.0
3318,2.0,2110,ramp,1.0
3319,2.0,4003,ramp,3.0
3320,3.0,2001,ramp,4.0
3321,2.0,1701,,8.0
3322,3.0,1702,,8.0
3323,3.0,1702,highway,7.0
3324,1.0,2709,ramp,3.0
3325,4.0,3342,intersection,6.0
3326,4.0,3307,ramp,3.0
3327,4.0,1936,intersection,6.0
3328,9.0,5100,ramp,1.0
3329,5.0,3401,ramp,3.0
3330,5.0,1924,intersection,6.0
3331,4.0,4403,ramp,2.0
3332,4.0,5102,ramp,2.0
3333,3.0,2704,ramp,1.0
3334,3.0,1961,ramp,3.0
3335,3.0,1015,ramp,3.0
3336,3.0,1801,,8.0
3337,3.0,1801,highway,7.0
3338,9.0,3000,ramp,3.0
3339,2.0,4901,ramp,4.0
3340,3.0,1968,ramp,3.0
3341,2.0,2901,ramp,3.0
3342,4.0,1970,ramp,2.0
3343,5.0,3490,ramp,3.0
3344,5.0,1954,ramp,1.0
3345,5.0,1926,intersection,6.0
3346,9.0,5500,ramp,1.0
3347,4.0,4315,ramp,2.0
3348,1.0,1932,,8.0
3349,5.0,1908,,8.0
3350,6.0,1949,,8.0
3351,3.0,1927,,8.0
3352,5.0,1943,,8.0
3353,4.0,1971,,8.0
3354,5.0,1919,,8.0
3355,4.0,1939,,8.0
3356,4.0,1974,,8.0
3357,4.0,1937,,8.0
3358,4.0,1936,,8.0
3359,3.0,1995,highway,7.0
3360,5.0,1935,,8.0
3361,6.0,1985,highway,7.0
3362,6.0,1950,,8.0
3363,4.0,1979,,8.0
3364,5.0,1915,,8.0
3365,6.0,1985,,8.0
3366,6.0,1992,,8.0
3367,5.0,1954,,8.0
3368,3.0,1914,,8.0
3369,5.0,1990,,8.0
3370,5.0,1959,,8.0
3371,5.0,1977,,8.0
3372,3.0,1968,,8.0
3373,5.0,1952,,8.0
3374,5.0,1935,highway,7.0
3375,5.0,1908,highway,7.0
3376,6.0,1950,highway,7.0
3377,4.0,1971,highway,7.0
3378,3.0,1991,,8.0
3379,2.0,1999,,8.0
3380,3.0,1989,,8.0
3381,4.0,1980,,8.0
3382,5.0,1954,highway,7.0
3383,3.0,1903,,8.0
3384,3.0,1994,,8.0
3385,3.0,1921,,8.0
3386,3.0,1968,highway,7.0
3387,4.0,1917,,8.0
3388,2.0,1958,,8.0
3389,4.0,1960,,8.0
3390,3.0,1940,,8.0
3391,5.0,1959,highway,7.0
3392,2.0,1904,,8.0
3393,3.0,1940,highway,7.0
3394,3.0,1995,,8.0
3395,2.0,1993,,8.0
3396,2.0,1993,highway,7.0
3397,4.0,1939,intersection,5.0
3398,3.0,1991,highway,7.0
3399,3.0,1921,intersection,6.0
3400,1.0,1930,,8.0
3401,4.0,1939,highway,7.0
3402,5.0,1952,highway,7.0
3403,1.0,1957,,8.0
3404,3.0,1921,ramp,4.0
3405,6.0,1949,intersection,6.0
3406,4.0,1979,highway,7.0
3407,1.0,1911,,8.0
3408,4.0,1936,highway,7.0
3409,6.0,1992,highway,7.0
3410,5.0,1943,highway,7.0
3411,5.0,1901,,8.0
3412,5.0,1902,,8.0
3413,5.0,5007,ramp,3.0
3414,4.0,1905,,8.0
3415,4.0,1905,highway,7.0
3416,5.0,1906,,8.0
3417,4.0,1907,,8.0
3418,2.0,2804,intersection,6.0
3419,4.0,1909,,8.0
3420,4.0,1909,ramp,4.0
3421,4.0,1910,,8.0
3422,4.0,1910,highway,7.0
3423,6.0,1912,,8.0
3424,4.0,1913,,8.0
3425,4.0,1913,highway,7.0
3426,3.0,4205,ramp,3.0
3427,3.0,1603,ramp,3.0
3428,4.0,1916,,8.0
3429,4.0,1916,highway,7.0
3430,4.0,1916,intersection,5.0
3431,4.0,1918,,8.0
3432,4.0,1918,highway,7.0
3433,6.0,1920,,8.0
3434,6.0,1920,highway,7.0
3435,6.0,1922,,8.0
3436,6.0,1922,highway,7.0
3437,3.0,1923,highway,7.0
3438,3.0,1923,,8.0
3439,5.0,1924,,8.0
3440,5.0,1924,intersection,5.0
3441,6.0,1925,,8.0
3442,6.0,1925,highway,7.0
3443,3.0,2711,ramp,2.0
3444,5.0,1926,,8.0
3445,5.0,1928,,8.0
3446,3.0,2711,intersection,6.0
3447,3.0,1929,,8.0
3448,3.0,1929,highway,7.0
3449,5.0,1931,,8.0
3450,6.0,1933,,8.0
3451,1.0,1934,,8.0
3452,1.0,1934,highway,7.0
3453,4.0,1938,,8.0
3454,4.0,1938,highway,7.0
3455,7.0,1941,,8.0
3456,7.0,1941,highway,7.0
3457,3.0,3783,ramp,3.0
3458,7.0,1942,,8.0
3459,7.0,1942,highway,7.0
3460,4.0,1944,,8.0
3461,4.0,1944,highway,7.0
3462,4.0,1945,,8.0
3463,4.0,1946,,8.0
3464,4.0,1946,highway,7.0
3465,5.0,1947,,8.0
3466,5.0,1947,intersection,5.0
3467,5.0,1947,highway,7.0
3468,5.0,1947,intersection,6.0
3469,5.0,1948,,8.0
3470,3.0,2711,ramp,4.0
3471,3.0,1951,,8.0
3472,6.0,1953,,8.0
3473,6.0,1953,highway,7.0
3474,6.0,1955,,8.0
3475,6.0,1955,highway,7.0
3476,5.0,1956,,8.0
3477,5.0,1956,highway,7.0
3478,2.0,4212,ramp,2.0
3479,3.0,1961,,8.0
3480,4.0,1962,,8.0
3481,3.0,1963,,8.0
3482,3.0,1201,intersection,6.0
3483,5.0,1965,,8.0
3484,5.0,1965,highway,7.0
3485,3.0,1966,,8.0
3486,2.0,1967,,8.0
3487,2.0,1967,highway,7.0
3488,5.0,1969,,8.0
3489,4.0,1970,,8.0
3490,4.0,1970,highway,7.0
3491,6.0,1972,,8.0
3492,6.0,1972,highway,7.0
3493,1.0,1973,,8.0
3494,9.0,1100,ramp,3.0
3495,6.0,1975,,8.0
3496,6.0,1975,highway,7.0
3497,5.0,1976,,8.0
3498,3.0,1964,,8.0
3499,5.0,1976,highway,7.0
3500,3.0,1964,highway,7.0
3501,2.0,1305,highway,
3502,3.0,2001,,8.0
3503,3.0,2001,highway,7.0
3504,4.0,2002,highway,7.0
3505,4.0,2002,,8.0
3506,2.0,3106,ramp,1.0
3507,2.0,4804,ramp,4.0
3508,2.0,3704,highway,
3509,4.0,1909,highway,
3510,4.0,1910,ramp,2.0
3511,2.0,3103,ramp,1.0
